temperature,humidity,mq2_analog,mq9_analog,mq135_analog,rssi,snr,air_quality
26.6,56.68,467,1970,851,-59,10.7,Good
29.87,48.72,497,1983,896,-64,12.6,Good
28.86,41.87,400,1989,973,-47,12.8,Good
30.12,50.06,452,2098,790,-50,14.1,Good
28.54,52.55,465,2083,800,-62,15.0,Good
27.69,44.07,477,2023,936,-62,13.8,Good
29.71,44.86,658,2135,954,-58,12.3,Moderate
28.01,45.31,471,2069,863,-60,10.1,Good
30.02,58.44,473,2241,804,-62,12.8,Good
29.97,58.55,505,1872,910,-71,10.4,Moderate
29.32,49.36,495,2092,860,-51,13.2,Good
28.95,47.76,429,2098,832,-56,11.8,Good
30.03,47.71,484,1997,855,-62,12.7,Good
31.44,46.01,500,2152,913,-55,11.6,Good
29.28,43.88,501,2154,899,-62,12.8,Good
28.94,52.97,482,2042,924,-55,12.5,Good
27.27,53.94,575,1919,948,-62,11.7,Moderate
27.95,54.97,455,2056,879,-64,13.7,Good
28.3,51.8,550,2086,918,-61,13.9,Good
28.4,51.98,472,2154,886,-52,13.0,Good
29.58,46.31,447,2128,817,-63,12.0,Good
28.99,57.54,495,1869,867,-57,12.9,Good
30.89,48.48,473,2050,834,-53,12.4,Good
30.17,59.79,457,1989,868,-54,13.7,Good
30.04,42.03,663,2072,881,-62,13.2,Moderate
29.49,50.05,439,2006,811,-54,11.8,Good
29.35,48.6,494,2058,836,-62,12.3,Good
26.23,44.46,485,2038,839,-54,10.5,Good
30.59,42.19,535,2035,889,-54,9.3,Good
29.76,58.7,759,2119,1306,-55,9.8,Moderate
30.74,50.94,499,2117,899,-56,11.7,Good
26.51,42.9,500,1866,867,-56,11.8,Good
32.82,66.3,443,2093,876,-59,12.9,Good
31.03,51.23,639,1995,900,-64,13.6,Moderate
24.49,47.34,468,1932,917,-60,11.9,Good
28.25,52.9,452,1968,810,-56,15.7,Good
29.3,52.26,449,2080,924,-55,10.2,Good
30.46,49.37,478,1937,865,-61,11.8,Good
30.71,51.04,436,2059,923,-58,12.5,Good
26.73,60.95,506,2013,827,-48,10.0,Good
31.9,63.57,483,2036,805,-55,11.8,Good
34.52,44.4,723,2635,859,-55,11.5,Hazardous
26.01,48.11,473,1909,841,-55,10.8,Good
27.33,58.92,514,2106,901,-52,12.0,Good
28.89,50.18,485,1834,981,-65,9.6,Good
28.47,48.34,493,1959,864,-59,13.2,Good
28.54,53.18,449,2071,857,-63,10.3,Good
40.84,54.04,1257,2006,1292,-58,13.5,Hazardous
31.0,47.76,538,2098,920,-54,12.1,Moderate
29.58,50.19,448,1978,819,-60,12.1,Good
27.32,53.21,470,2093,875,-58,13.2,Good
29.91,59.48,516,2061,805,-55,9.8,Good
29.69,49.87,486,1842,880,-66,14.3,Good
35.25,49.21,769,2217,902,-63,10.4,Hazardous
29.73,57.77,429,1857,918,-55,13.0,Good
29.9,53.36,442,2125,814,-64,14.0,Good
26.43,53.62,452,2100,891,-57,12.8,Good
29.77,51.59,455,1867,856,-56,12.5,Good
30.79,66.47,680,2014,1250,-56,11.3,Poor
29.63,47.23,524,1986,821,-63,10.4,Good
28.54,44.02,507,1852,855,-52,10.4,Good
27.02,61.17,476,1807,837,-59,13.1,Good
30.57,51.63,476,1941,894,-60,12.8,Good
27.95,45.38,619,2848,916,-58,10.7,Hazardous
28.09,44.49,439,2047,894,-63,11.8,Good
25.94,45.08,414,2176,892,-53,13.9,Good
28.22,42.49,595,2149,948,-57,11.4,Moderate
25.84,49.78,438,1862,880,-64,10.4,Good
30.68,52.47,477,1955,849,-50,11.7,Good
29.21,48.86,463,2025,957,-55,13.4,Good
26.85,59.05,449,1987,854,-69,12.6,Good
30.46,56.4,456,1919,870,-61,13.2,Good
30.14,57.2,601,1897,896,-60,10.5,Moderate
28.87,58.25,506,1976,868,-61,12.8,Good
30.57,52.13,552,2078,1030,-61,10.9,Moderate
28.64,49.84,520,2024,824,-68,11.0,Good
45.45,51.07,931,2101,1254,-54,11.1,Hazardous
28.08,52.81,501,1913,876,-64,11.2,Good
29.93,49.61,459,1821,862,-54,12.1,Good
28.26,56.97,438,1906,872,-56,11.1,Good
31.19,48.33,608,2063,1001,-61,15.0,Moderate
27.37,53.12,472,1943,853,-50,12.0,Good
26.48,56.26,466,1965,901,-62,11.0,Good
30.43,57.36,522,2138,870,-59,9.7,Good
28.42,72.84,585,2092,1201,-65,11.8,Poor
31.08,55.04,491,1987,846,-53,10.6,Good
28.09,47.95,660,2041,1089,-59,13.0,Moderate
28.42,45.17,501,1928,913,-58,13.0,Good
30.63,47.67,511,2038,901,-60,14.6,Good
29.15,50.92,467,2001,902,-58,9.7,Good
30.23,52.19,526,2153,916,-67,13.1,Good
27.38,40.51,482,1996,871,-60,11.8,Good
29.04,52.9,477,1912,898,-66,12.5,Good
28.3,49.15,511,1986,888,-56,12.1,Good
30.29,54.35,632,2020,1029,-63,12.3,Moderate
26.67,50.9,456,1861,852,-58,12.9,Good
35.59,49.72,561,2184,1007,-61,12.0,Moderate
29.81,53.82,417,1888,927,-60,13.1,Good
31.23,52.67,756,3090,932,-57,11.9,Hazardous
30.05,52.02,501,1882,936,-64,14.7,Good
33.12,53.83,548,1987,948,-64,11.8,Moderate
29.14,53.03,479,2141,866,-51,11.4,Good
30.94,56.35,467,2020,840,-57,13.0,Good
32.03,51.76,457,1993,903,-53,10.6,Good
29.06,44.99,515,2028,874,-64,11.7,Good
28.16,58.22,485,2036,852,-60,10.7,Good
29.18,55.48,751,2103,1295,-59,13.1,Poor
28.91,53.44,425,1965,868,-57,15.3,Good
32.54,57.88,467,1949,877,-46,12.7,Good
26.65,56.71,493,1851,863,-61,13.7,Good
29.59,48.66,462,2036,880,-60,11.3,Good
31.12,52.55,547,2022,1055,-67,11.2,Moderate
29.17,51.89,572,1943,961,-60,14.9,Moderate
24.96,55.45,484,1925,829,-58,12.6,Good
27.45,48.84,481,2029,848,-59,11.5,Good
29.33,55.04,469,1816,951,-56,10.3,Good
28.37,55.99,466,1946,874,-57,10.4,Good
27.14,59.91,449,2142,833,-57,15.6,Good
30.72,51.68,471,2002,889,-61,12.1,Good
30.09,55.39,474,2017,844,-61,10.6,Good
30.68,48.17,448,2139,928,-64,12.4,Good
28.65,46.42,455,1936,831,-65,10.5,Good
32.07,43.56,524,1967,830,-53,9.6,Good
31.07,51.82,461,2119,833,-67,9.2,Good
43.34,51.84,792,2087,1135,-66,14.2,Hazardous
28.68,54.56,439,2036,832,-60,13.5,Good
29.56,64.61,468,2008,801,-66,13.0,Good
28.66,49.26,479,1971,818,-56,11.6,Good
30.03,51.47,512,1925,917,-66,12.5,Good
29.39,48.23,485,2175,883,-65,12.2,Good
27.13,54.48,417,1909,869,-51,12.4,Good
27.49,54.53,415,1980,941,-62,12.5,Good
27.92,56.63,474,2106,846,-65,13.8,Good
28.88,52.03,507,2017,1015,-49,13.4,Moderate
36.44,53.08,878,2078,1284,-63,13.1,Hazardous
29.65,62.51,489,2217,893,-58,14.0,Good
29.72,61.42,496,1949,877,-61,13.0,Good
28.06,52.42,498,1957,918,-55,11.3,Good
30.11,79.84,624,1883,1374,-59,12.6,Poor
28.33,57.42,471,2144,866,-57,12.8,Good
26.64,44.24,497,2040,848,-56,11.3,Good
30.99,56.64,468,2085,846,-72,15.0,Good
29.77,61.32,480,1983,832,-55,13.3,Good
29.62,58.2,491,1969,866,-58,12.7,Good
29.48,50.9,478,2012,885,-60,8.3,Moderate
26.97,51.67,514,2009,894,-69,12.1,Good
28.79,45.36,418,1950,873,-57,11.3,Good
29.51,57.74,443,2062,868,-47,13.8,Good
30.05,46.81,446,2085,943,-54,11.4,Good
29.51,48.01,408,2159,896,-63,10.7,Good
26.41,51.03,476,2081,888,-56,10.9,Good
31.12,57.42,539,1790,965,-62,12.6,Moderate
34.62,48.49,830,2594,851,-65,12.2,Hazardous
30.65,51.3,677,1961,883,-62,13.2,Moderate
30.12,54.5,440,1920,1077,-61,12.8,Moderate
30.0,55.05,426,2098,946,-68,11.3,Good
27.32,56.52,428,2088,937,-67,12.7,Good
28.6,38.02,491,2109,828,-52,13.2,Good
40.01,51.25,681,2229,839,-56,11.6,Hazardous
27.31,55.12,434,2075,892,-64,10.4,Good
27.11,53.08,496,1947,867,-60,11.6,Good
32.25,50.71,510,2040,1007,-61,13.7,Moderate
31.4,50.11,536,2007,1002,-60,14.2,Moderate
28.05,56.6,507,1928,813,-58,11.6,Good
33.32,39.7,440,2028,875,-63,14.3,Good
27.2,50.01,472,2070,826,-59,10.3,Good
28.89,34.99,461,1930,897,-60,13.9,Good
26.64,57.1,499,2071,833,-68,12.7,Good
27.67,44.4,496,2006,852,-67,11.4,Good
28.2,54.34,497,2002,870,-62,10.6,Good
28.52,51.58,476,2085,906,-56,13.7,Good
28.89,42.77,420,1857,911,-55,9.9,Good
29.28,49.05,633,2007,996,-60,12.2,Moderate
30.57,53.25,473,1912,901,-56,9.7,Good
28.14,60.39,438,1890,899,-61,10.7,Good
31.72,56.14,511,2011,885,-54,13.2,Good
30.5,46.18,466,1859,862,-62,12.5,Good
28.59,50.51,468,1839,867,-48,15.1,Good
29.13,52.44,495,1990,932,-69,10.8,Good
27.49,51.83,404,1848,813,-59,11.1,Good
29.14,46.23,483,1935,871,-70,9.7,Good
28.89,59.33,498,1919,1346,-60,13.8,Poor
25.81,52.39,474,2071,822,-61,12.7,Good
30.2,59.77,488,1954,822,-62,12.8,Good
27.11,50.4,456,1982,905,-62,14.1,Good
28.52,48.84,454,2092,806,-59,9.7,Good
29.57,53.88,512,1796,925,-54,13.6,Good
53.61,58.2,1002,1828,1277,-51,11.2,Hazardous
29.27,54.7,532,2095,831,-63,12.0,Good
28.02,49.24,443,1970,810,-63,12.0,Good
29.32,53.36,459,1972,816,-58,11.7,Good
29.13,51.33,513,2184,903,-63,12.7,Good
28.47,60.06,457,1919,862,-60,12.6,Good
27.79,50.33,481,1966,902,-51,13.2,Good
28.06,61.6,466,1847,889,-59,12.3,Good
32.34,49.22,620,2839,870,-60,12.6,Hazardous
28.81,50.73,496,1855,877,-65,10.9,Good
27.72,51.55,493,1912,840,-65,14.8,Good
29.87,57.53,520,1802,931,-59,11.5,Good
27.54,47.62,483,2034,928,-59,11.6,Good
26.2,73.37,499,1988,1064,-60,11.1,Moderate
29.32,55.13,447,2051,848,-63,9.7,Good
25.47,55.21,481,2051,805,-59,11.0,Good
34.52,43.56,702,2676,923,-69,9.6,Hazardous
45.93,58.83,1159,2116,1162,-55,13.4,Hazardous
31.83,59.48,503,1981,840,-59,7.5,Good
28.55,60.78,425,2059,891,-43,12.5,Good
27.9,47.01,420,1887,897,-59,11.7,Good
28.14,56.16,453,1996,821,-67,12.1,Good
29.82,51.34,399,2002,913,-60,12.3,Good
31.14,59.15,693,2089,980,-57,11.9,Moderate
28.92,54.13,450,1943,823,-59,13.0,Good
28.03,55.77,402,1968,819,-63,10.9,Good
28.59,55.43,461,2073,857,-56,8.5,Good
29.97,57.08,470,2083,851,-54,11.2,Good
29.16,51.65,445,1890,879,-54,11.2,Good
26.92,53.94,465,1949,865,-60,11.9,Good
29.06,53.1,487,2095,820,-60,9.7,Good
31.08,94.38,873,2160,1381,-53,10.6,Poor
30.06,74.23,547,2000,1636,-60,13.5,Moderate
30.86,46.22,431,2097,954,-62,11.7,Good
27.97,46.73,448,1987,913,-57,11.5,Good
29.27,50.57,601,1978,986,-62,15.0,Moderate
29.04,55.0,494,1970,882,-59,11.7,Good
28.47,47.17,484,2180,849,-56,12.8,Good
30.99,48.0,712,2841,858,-61,12.2,Hazardous
31.53,55.45,589,2131,992,-58,11.7,Moderate
30.33,55.63,476,1902,889,-62,11.7,Good
27.72,54.4,477,2070,896,-53,12.6,Good
34.9,43.51,910,2909,800,-50,14.3,Hazardous
28.15,65.08,462,2054,931,-60,11.8,Good
28.72,46.47,484,1937,872,-55,11.9,Good
27.93,76.46,664,1955,1689,-59,13.0,Poor
28.37,59.44,377,2032,876,-67,12.2,Good
28.13,47.74,475,1955,890,-62,11.1,Good
29.71,59.64,471,2034,877,-66,13.1,Good
30.65,58.04,485,2187,885,-58,13.4,Good
28.76,54.42,480,2060,827,-65,9.9,Good
26.9,46.9,443,2145,899,-62,10.7,Good
29.13,55.22,472,1973,876,-55,14.2,Good
26.82,59.83,495,1899,836,-59,12.5,Good
29.89,52.77,472,2055,876,-64,13.9,Good
27.06,54.3,486,1928,864,-55,11.3,Good
26.53,42.0,434,2203,918,-65,9.7,Good
30.31,53.2,482,1904,857,-57,8.9,Good
29.61,47.89,459,2076,910,-60,10.2,Good
29.96,55.65,464,1931,872,-64,12.9,Good
31.56,47.69,507,1935,819,-66,13.7,Good
29.21,52.97,497,2094,939,-61,12.1,Moderate
28.58,58.33,462,2054,846,-57,10.9,Good
29.81,43.29,578,1950,893,-56,12.3,Moderate
29.21,49.61,493,1883,820,-68,11.5,Good
30.72,71.19,744,1819,1424,-54,12.6,Moderate
29.7,54.52,521,1993,1024,-62,12.7,Moderate
30.62,60.65,395,2026,857,-60,11.4,Good
28.95,50.41,495,1955,848,-69,12.9,Good
28.85,46.39,505,1786,951,-63,13.5,Good
46.73,50.37,1052,2072,1342,-62,12.2,Hazardous
30.69,54.85,519,1927,854,-64,10.5,Good
29.25,54.05,487,1916,928,-50,14.8,Good
26.83,50.1,452,2104,890,-69,11.0,Good
31.8,61.09,591,1920,992,-56,12.9,Moderate
28.5,46.92,498,2032,838,-63,12.0,Good
29.69,58.93,423,1891,876,-59,12.6,Good
25.86,58.43,447,1802,777,-57,11.1,Good
30.41,47.82,464,1871,851,-63,14.3,Good
29.02,60.63,477,2180,853,-57,13.3,Good
27.58,58.45,510,2032,851,-51,11.8,Good
35.4,44.06,1019,2248,1285,-54,12.2,Hazardous
26.13,57.96,445,1779,919,-54,10.5,Good
28.03,52.21,458,1950,885,-66,10.8,Good
29.55,56.05,402,2058,837,-66,11.9,Good
44.46,43.61,1079,1900,1387,-62,12.2,Hazardous
27.8,71.29,697,2078,1631,-58,14.3,Poor
29.27,54.0,595,2189,1505,-59,10.0,Poor
30.56,55.78,526,2194,864,-61,12.2,Good
28.61,49.98,413,2002,883,-49,13.5,Good
29.65,48.84,632,1945,1022,-58,10.2,Moderate
28.92,56.13,477,1972,901,-58,11.8,Good
29.56,56.13,603,2031,1067,-56,13.4,Moderate
30.54,72.73,632,1945,1387,-53,13.4,Moderate
46.52,51.83,1101,2018,1180,-54,12.4,Hazardous
26.02,50.94,479,1851,873,-52,10.6,Good
32.4,53.55,553,1993,925,-57,15.6,Moderate
25.24,54.88,428,1903,882,-69,11.4,Good
29.92,53.63,479,1945,927,-61,13.5,Good
30.25,50.03,495,1958,885,-61,10.4,Good
27.36,47.94,493,2037,882,-55,14.9,Good
31.62,47.82,500,1869,1046,-54,13.5,Moderate
33.72,53.54,675,2589,966,-52,12.3,Hazardous
29.65,52.37,776,2883,880,-60,12.1,Hazardous
24.91,52.09,492,2227,884,-60,12.7,Good
30.74,54.45,464,1860,869,-54,11.0,Good
31.97,54.72,496,2264,869,-63,13.0,Good
30.16,50.02,461,2174,871,-57,12.8,Good
27.33,51.29,591,2131,964,-66,13.3,Moderate
31.85,58.12,519,1866,923,-69,12.7,Good
28.76,56.39,582,1985,993,-66,11.6,Moderate
27.8,54.15,481,1783,838,-52,11.3,Good
27.5,45.42,499,1871,846,-64,11.5,Good
30.17,39.99,501,2040,942,-61,13.4,Good
33.38,45.06,889,3146,878,-61,13.1,Hazardous
30.24,50.36,523,2197,1018,-60,10.2,Moderate
32.37,55.35,579,2104,957,-55,12.2,Moderate
28.58,59.01,414,1890,884,-54,14.3,Good
29.5,50.83,445,1937,931,-69,11.9,Good
30.62,50.17,493,1967,868,-58,12.2,Good
30.59,49.7,433,2093,875,-54,14.1,Good
28.04,57.78,521,2092,851,-60,10.9,Good
29.48,46.12,526,1988,919,-62,10.4,Good
29.0,53.47,381,1921,846,-58,14.0,Good
29.22,55.28,490,1979,904,-64,10.7,Good
28.24,55.51,495,1914,872,-61,11.8,Good
28.5,54.27,448,1942,889,-66,14.0,Good
30.18,54.31,482,1863,816,-54,9.9,Good
30.01,56.38,468,2199,891,-61,10.8,Good
28.87,51.87,460,1890,820,-66,12.5,Good
28.79,47.96,446,1950,879,-63,10.3,Good
33.25,61.09,590,3220,872,-59,8.0,Hazardous
30.01,56.26,454,2087,908,-63,11.6,Good
28.83,52.11,461,2249,874,-64,11.2,Good
26.61,52.98,494,2175,784,-49,14.3,Good
28.88,44.75,416,1839,820,-50,13.4,Good
29.16,48.58,718,1975,931,-64,12.0,Moderate
29.21,57.17,469,2101,877,-56,12.1,Good
28.19,52.68,420,2092,874,-65,12.3,Good
29.05,50.4,430,2091,868,-59,12.6,Good
35.66,53.42,620,1959,972,-55,12.5,Moderate
40.66,64.71,948,2097,1290,-58,11.1,Hazardous
32.72,54.08,469,2155,933,-51,11.8,Moderate
29.82,53.86,466,2040,829,-53,10.8,Good
29.93,62.39,449,1799,923,-60,11.8,Good
29.5,49.15,486,1903,807,-58,10.9,Good
30.54,47.81,470,2059,866,-62,14.1,Good
30.52,48.75,478,2111,840,-49,11.6,Good
28.27,46.07,525,2048,908,-59,15.4,Good
27.05,45.33,453,2011,829,-61,9.6,Good
28.87,56.74,508,1888,898,-56,14.4,Good
31.03,52.61,564,1914,994,-53,11.6,Moderate
31.45,46.94,687,1980,992,-60,14.1,Moderate
29.22,57.46,488,2018,857,-51,13.0,Good
25.84,51.03,434,1810,881,-47,12.3,Good
30.72,85.54,741,1970,1551,-60,12.3,Poor
29.16,59.3,445,1819,870,-53,10.2,Good
28.64,54.29,439,2031,840,-54,11.7,Good
29.11,50.72,468,2001,852,-62,12.0,Good
31.32,50.89,461,2017,850,-56,12.5,Good
30.8,56.56,464,2046,887,-62,12.3,Good
31.17,44.94,469,2047,874,-54,9.0,Moderate
29.82,56.04,511,2081,866,-65,11.8,Good
28.66,56.65,433,1942,873,-59,12.9,Good
29.16,54.3,499,2136,904,-64,10.7,Good
31.7,58.36,568,2079,1021,-56,10.3,Moderate
29.14,53.13,455,2148,875,-56,12.9,Good
29.91,50.42,476,1988,811,-63,10.9,Good
29.74,45.61,560,2059,893,-54,10.7,Moderate
31.93,43.78,515,1945,904,-57,12.3,Good
33.16,59.32,465,1976,904,-60,11.8,Good
27.42,50.64,560,1981,826,-67,11.5,Good
27.91,50.7,464,2071,902,-59,12.4,Good
33.88,46.87,791,2490,796,-58,11.2,Hazardous
31.27,48.46,440,2049,878,-57,11.5,Good
35.91,56.21,849,2711,811,-60,11.7,Hazardous
29.18,58.3,490,1988,875,-68,12.8,Good
30.03,57.94,457,2035,878,-64,12.5,Good
29.36,59.42,455,1931,922,-54,12.1,Good
29.65,56.76,438,2004,861,-63,15.0,Good
30.39,56.95,449,1978,895,-59,11.2,Good
28.48,53.06,473,2023,816,-56,10.7,Good
27.29,52.87,458,2106,903,-54,11.9,Good
28.8,45.61,511,1894,897,-61,12.8,Good
29.39,55.32,480,2055,934,-60,15.1,Good
40.11,50.93,1065,2172,1362,-69,9.8,Hazardous
30.62,51.04,471,2005,874,-58,13.8,Good
31.79,86.64,528,2157,1444,-61,10.6,Poor
25.56,49.9,472,2024,908,-52,11.6,Good
31.22,47.79,480,1980,1019,-57,12.3,Moderate
29.34,88.86,498,1990,1353,-62,11.8,Poor
29.42,52.94,450,2160,861,-52,11.7,Good
26.89,53.42,524,2005,880,-66,10.6,Good
30.46,44.25,486,1899,841,-57,12.1,Good
28.37,39.74,487,1921,898,-66,13.3,Good
28.54,47.89,507,1973,826,-50,11.7,Good
33.29,48.78,492,2149,885,-62,10.8,Good
30.34,57.91,479,2079,877,-59,12.2,Good
30.31,48.18,424,2085,866,-54,14.9,Good
27.04,48.87,470,2049,787,-50,12.3,Good
27.33,51.96,474,1876,860,-67,11.1,Good
30.77,43.74,517,2127,1079,-59,14.1,Moderate
28.12,47.3,441,2149,782,-62,13.5,Good
36.56,51.55,568,3008,824,-61,11.7,Hazardous
25.69,52.17,500,2097,883,-60,11.9,Good
26.59,51.69,464,2051,928,-53,12.9,Good
28.57,45.18,453,2262,860,-52,12.8,Good
39.55,53.57,700,2013,1231,-57,12.3,Hazardous
27.43,50.02,431,2102,881,-52,13.2,Good
29.37,53.11,482,1820,874,-60,12.1,Good
29.43,39.62,464,1939,830,-60,13.0,Good
28.76,48.48,435,2087,869,-62,13.2,Good
31.12,52.08,536,2100,900,-59,12.3,Good
29.7,61.06,451,1783,845,-59,8.4,Good
29.11,54.03,591,1910,874,-64,11.9,Moderate
29.19,54.13,440,2115,831,-67,14.8,Good
29.11,53.8,495,1994,1005,-73,15.9,Moderate
28.49,45.79,472,2085,840,-52,10.3,Good
29.86,46.06,457,1903,821,-56,13.2,Good
28.65,49.25,499,1960,778,-67,12.7,Good
29.79,58.1,524,2012,886,-58,11.1,Good
30.0,39.61,499,2051,876,-55,12.4,Good
39.54,36.75,939,2024,1316,-62,12.2,Hazardous
26.36,57.59,503,1945,901,-69,11.3,Good
26.57,52.7,510,1786,930,-56,12.2,Moderate
28.18,70.97,667,1999,1252,-65,15.8,Poor
24.35,48.09,465,2044,843,-56,11.2,Good
31.82,47.09,504,1962,865,-66,13.4,Good
30.01,52.79,526,1972,897,-65,10.2,Good
28.65,50.8,452,1941,878,-57,11.1,Good
29.98,57.71,480,2068,903,-65,10.6,Good
34.63,52.2,853,2864,865,-68,11.5,Hazardous
29.8,48.43,509,1961,837,-64,15.0,Good
27.63,48.05,469,1804,803,-56,9.9,Good
43.12,52.11,900,1984,1230,-53,10.5,Hazardous
30.24,52.2,482,1987,860,-57,12.1,Good
30.04,57.05,452,1971,820,-55,10.0,Good
28.64,50.84,478,1924,873,-53,12.0,Good
29.98,56.66,463,2169,844,-51,13.3,Good
29.48,49.63,468,2242,839,-49,9.0,Good
31.21,56.28,510,2175,837,-66,9.7,Good
28.42,39.61,474,1901,915,-59,11.7,Good
29.3,55.85,552,2006,894,-63,11.6,Good
29.67,52.36,455,2167,839,-54,11.6,Good
29.48,65.57,461,1943,895,-61,11.1,Good
29.74,57.24,473,2026,891,-60,9.0,Good
28.29,47.06,454,2079,890,-51,13.3,Good
31.34,51.88,476,2046,921,-60,10.8,Good
36.53,49.72,581,1963,912,-60,15.0,Moderate
26.84,53.8,439,2140,915,-64,13.0,Good
31.9,60.5,442,2067,869,-61,11.9,Good
25.13,59.64,493,1822,812,-68,10.7,Good
28.49,48.13,417,1817,851,-58,10.8,Good
32.13,55.87,558,1932,853,-65,9.6,Moderate
28.25,55.84,467,2189,870,-50,11.2,Good
34.77,54.21,599,1998,1007,-55,10.7,Moderate
30.67,48.44,461,1960,893,-60,10.1,Good
28.75,45.12,487,1824,841,-62,10.9,Good
28.31,54.51,401,1934,862,-60,12.6,Good
28.86,53.79,555,1953,920,-60,9.7,Moderate
30.83,51.16,523,1877,951,-63,11.6,Moderate
31.35,51.0,425,2015,883,-65,12.8,Good
27.75,57.76,461,1943,870,-57,12.5,Good
26.86,47.71,431,1780,910,-50,12.5,Good
28.75,50.77,507,1939,853,-58,10.3,Good
27.38,57.9,386,2062,823,-61,10.2,Good
26.68,49.67,450,2029,788,-65,13.5,Good
28.91,54.75,491,2068,856,-61,12.4,Good
27.46,54.78,446,1962,924,-54,10.1,Good
30.47,53.05,690,2144,1015,-65,13.9,Moderate
27.57,72.97,639,1971,1158,-58,14.4,Moderate
27.74,48.96,444,1852,891,-57,9.9,Good
26.93,47.37,482,2012,852,-68,13.3,Moderate
28.94,59.97,449,2081,871,-55,11.6,Good
30.0,54.45,445,2090,837,-67,12.5,Good
30.78,49.08,475,2080,821,-57,11.1,Good
32.41,56.05,453,1860,912,-62,12.2,Good
32.86,50.76,434,2026,861,-62,12.0,Good
29.17,43.43,474,1992,866,-58,15.8,Good
31.62,48.34,472,1850,838,-58,12.3,Good
27.97,49.77,453,2032,897,-66,15.1,Good
27.42,52.24,447,1960,873,-53,14.0,Good
33.0,46.39,899,1950,1221,-62,12.9,Hazardous
26.69,58.11,448,2062,850,-58,12.1,Good
30.58,37.53,481,2036,846,-62,11.5,Good
29.41,46.25,470,1845,937,-56,15.4,Good
30.04,45.44,514,2065,818,-61,9.4,Good
30.47,52.79,551,1996,1030,-54,12.6,Moderate
27.67,56.29,479,1933,794,-64,9.5,Good
30.2,47.3,426,2148,887,-62,13.4,Good
28.18,47.46,450,1961,832,-64,13.5,Good
30.83,54.28,509,1859,930,-65,10.2,Good
28.92,52.77,477,1942,907,-70,10.2,Good
31.45,48.05,474,1867,1064,-62,11.9,Moderate
25.6,50.79,453,1960,860,-54,14.3,Good
27.76,52.39,469,2082,862,-64,11.9,Good
29.26,48.22,435,1883,841,-52,9.0,Good
27.44,55.26,473,1965,882,-57,11.1,Good
28.88,76.34,650,2011,1028,-63,12.9,Moderate
28.43,52.28,457,1825,936,-60,14.0,Good
29.24,59.91,733,2223,1347,-70,12.3,Poor
32.05,46.0,525,2071,850,-53,9.3,Good
29.19,42.05,625,2013,997,-64,10.8,Moderate
28.45,54.42,466,2063,947,-59,12.5,Good
27.55,53.32,489,1945,879,-48,11.2,Good
28.52,50.48,521,2087,876,-63,12.6,Good
28.15,56.64,486,2052,854,-59,12.6,Good
26.54,48.89,494,2062,826,-56,14.2,Good
29.2,53.58,480,2034,927,-60,10.1,Good
32.48,56.4,504,2007,837,-61,12.3,Good
30.97,49.29,981,2524,863,-54,12.1,Hazardous
32.22,54.29,516,2041,941,-52,11.5,Moderate
31.68,47.73,476,2058,923,-56,13.8,Good
26.24,51.29,439,2158,812,-56,12.1,Good
28.46,45.53,470,1794,938,-63,12.3,Good
36.32,47.98,781,2625,930,-59,11.0,Hazardous
31.69,54.04,438,2015,898,-55,11.4,Good
29.22,43.99,515,2025,947,-65,13.3,Moderate
27.18,66.66,485,2023,923,-63,10.5,Good
29.28,58.47,490,1965,946,-57,12.7,Good
30.66,46.37,617,1937,1054,-62,13.7,Moderate
48.01,58.76,992,1912,1350,-55,14.3,Hazardous
28.43,45.14,532,2163,796,-58,12.5,Good
29.43,53.2,497,1946,944,-55,11.8,Good
26.93,61.54,469,2080,819,-56,11.9,Good
29.13,47.35,460,1931,879,-58,11.1,Good
28.18,55.81,500,2004,898,-58,13.0,Good
26.36,53.6,489,1985,847,-53,14.0,Good
28.52,36.5,477,1971,917,-57,11.7,Good
29.01,57.04,442,1913,954,-60,10.8,Good
27.72,48.17,458,2043,847,-67,10.6,Good
29.29,50.24,443,1801,879,-57,13.4,Good
30.32,46.14,402,1994,749,-56,11.6,Good
30.62,57.12,608,1959,901,-54,13.8,Moderate
29.13,55.73,530,2040,836,-66,12.6,Good
27.82,47.2,416,1926,829,-54,11.7,Good
28.93,48.64,459,2234,855,-60,11.6,Good
29.13,50.88,639,2088,841,-56,9.3,Moderate
30.67,54.06,458,1933,882,-58,13.8,Good
27.03,51.7,440,2058,932,-61,13.8,Good
29.44,51.37,488,1853,843,-61,10.7,Good
31.15,54.85,653,2059,868,-64,10.4,Moderate
29.8,52.98,452,1966,883,-53,13.6,Good
29.16,54.38,499,2050,881,-68,11.2,Good
31.2,59.36,489,1879,902,-56,11.8,Good
28.49,73.4,428,1871,1272,-58,11.2,Moderate
29.52,53.7,468,1920,876,-57,12.0,Good
30.44,53.87,517,1989,927,-61,12.7,Moderate
28.85,49.61,420,2129,813,-63,10.8,Good
43.94,50.53,859,2009,1479,-58,12.9,Hazardous
28.57,50.99,489,2086,847,-66,12.4,Good
30.64,54.04,503,1965,863,-63,13.0,Good
31.27,62.63,477,2160,861,-62,12.9,Good
28.23,48.77,501,2155,839,-68,15.6,Good
29.82,51.42,504,1985,888,-60,11.9,Good
30.36,59.38,504,1974,898,-60,10.9,Good
30.21,58.21,451,2073,811,-56,13.6,Good
